	bins [ps]	counts [#]
1008	2016000.0	316.0
1009	2018000.0	283.0
1010	2020000.0	320.0
1011	2022000.0	259.0
1012	2024000.0	294.0
1013	2026000.0	312.0
1014	2028000.0	308.0
1015	2030000.0	331.0
1016	2032000.0	321.0
1017	2034000.0	315.0
1018	2036000.0	291.0
1019	2038000.0	313.0
1020	2040000.0	279.0
1021	2042000.0	357.0
1022	2044000.0	334.0
1023	2046000.0	299.0
1024	2048000.0	310.0
1025	2050000.0	280.0
1026	2052000.0	314.0
1027	2054000.0	302.0
1028	2056000.0	302.0
1029	2058000.0	276.0
1030	2060000.0	298.0
1031	2062000.0	299.0
1032	2064000.0	300.0
1033	2066000.0	307.0
1034	2068000.0	301.0
1035	2070000.0	272.0
1036	2072000.0	312.0
1037	2074000.0	280.0
1038	2076000.0	287.0
1039	2078000.0	341.0
1040	2080000.0	284.0
1041	2082000.0	311.0
1042	2084000.0	297.0
1043	2086000.0	305.0
1044	2088000.0	283.0
1045	2090000.0	299.0
1046	2092000.0	293.0
1047	2094000.0	280.0
1048	2096000.0	290.0
1049	2098000.0	265.0
1050	2100000.0	284.0
1051	2102000.0	267.0
1052	2104000.0	309.0
1053	2106000.0	285.0
1054	2108000.0	284.0
1055	2110000.0	297.0
1056	2112000.0	292.0
1057	2114000.0	283.0
1058	2116000.0	317.0
1059	2118000.0	319.0
1060	2120000.0	297.0
1061	2122000.0	253.0
1062	2124000.0	292.0
1063	2126000.0	282.0
1064	2128000.0	297.0
1065	2130000.0	252.0
1066	2132000.0	310.0
1067	2134000.0	290.0
1068	2136000.0	309.0
1069	2138000.0	273.0
1070	2140000.0	269.0
1071	2142000.0	292.0
1072	2144000.0	300.0
1073	2146000.0	262.0
1074	2148000.0	290.0
1075	2150000.0	262.0
1076	2152000.0	293.0
1077	2154000.0	273.0
1078	2156000.0	289.0
1079	2158000.0	275.0
1080	2160000.0	279.0
1081	2162000.0	277.0
1082	2164000.0	276.0
1083	2166000.0	282.0
1084	2168000.0	282.0
1085	2170000.0	268.0
1086	2172000.0	282.0
1087	2174000.0	297.0
1088	2176000.0	294.0
1089	2178000.0	290.0
1090	2180000.0	301.0
1091	2182000.0	258.0
1092	2184000.0	252.0
1093	2186000.0	275.0
1094	2188000.0	277.0
1095	2190000.0	245.0
1096	2192000.0	269.0
1097	2194000.0	272.0
1098	2196000.0	258.0
1099	2198000.0	283.0
1100	2200000.0	274.0
1101	2202000.0	277.0
1102	2204000.0	276.0
1103	2206000.0	274.0
1104	2208000.0	286.0
1105	2210000.0	279.0
1106	2212000.0	266.0
1107	2214000.0	282.0
1108	2216000.0	275.0
1109	2218000.0	274.0
1110	2220000.0	249.0
1111	2222000.0	283.0
1112	2224000.0	251.0
1113	2226000.0	291.0
1114	2228000.0	308.0
1115	2230000.0	267.0
1116	2232000.0	263.0
1117	2234000.0	279.0
1118	2236000.0	262.0
1119	2238000.0	284.0
1120	2240000.0	241.0
1121	2242000.0	276.0
1122	2244000.0	259.0
1123	2246000.0	264.0
1124	2248000.0	301.0
1125	2250000.0	287.0
1126	2252000.0	272.0
1127	2254000.0	293.0
1128	2256000.0	233.0
1129	2258000.0	282.0
1130	2260000.0	261.0
1131	2262000.0	262.0
1132	2264000.0	273.0
1133	2266000.0	235.0
1134	2268000.0	248.0
1135	2270000.0	260.0
1136	2272000.0	245.0
1137	2274000.0	262.0
1138	2276000.0	250.0
1139	2278000.0	239.0
1140	2280000.0	265.0
1141	2282000.0	271.0
1142	2284000.0	264.0
1143	2286000.0	263.0
1144	2288000.0	276.0
1145	2290000.0	302.0
1146	2292000.0	255.0
1147	2294000.0	254.0
1148	2296000.0	291.0
1149	2298000.0	293.0
1150	2300000.0	266.0
1151	2302000.0	247.0
1152	2304000.0	266.0
1153	2306000.0	240.0
1154	2308000.0	244.0
1155	2310000.0	243.0
1156	2312000.0	256.0
1157	2314000.0	278.0
